Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
39794472,Concept M,Aafke Romeijn,"Romeijn, Aafke",,9029510056,9789029510059,3,3.45,De Arbeiderspers,Paperback,253,2017,2018,2024/06/15,2024/05/28,,,read,,,,1,0
9593,Galápagos,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,0385333870,9780385333870,3,3.87,Dial Press Trade Paperback,Paperback,324,1999,1985,2024/08/03,2024/07/26,,,read,,,,1,0
18077769,"Authority (Southern Reach, #2)",Jeff VanderMeer,"VanderMeer, Jeff",,0374104107,9780374104108,0,3.54,"Farrar, Straus and Giroux",Paperback,341,2014,2014,,2024/09/26,currently-reading,currently-reading (#1),currently-reading,,,,1,0
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,,,4,4.22,Harvest Books,Paperback,311,2005,1966,2024/09/26,2024/08/09,,,read,,,,1,0
119073,The Name of the Rose,Umberto Eco,"Eco, Umberto",William Weaver,0156001314,9780156001311,0,4.14,Houghton Mifflin Harcourt,Paperback,552,1994,1980,,2024/09/25,to-read,to-read (#37),to-read,,,,0,0
59780,Cosmicomics,Italo Calvino,"Calvino, Italo",William Weaver,0156226006,9780156226004,0,4.16,Mariner Books,Paperback,153,1976,1965,,2024/09/20,to-read,to-read (#36),to-read,,,,0,0
28589297,Unsong,Scott   Alexander,"Alexander, Scott",,,,0,4.41,,ebook,795,2017,2017,,2024/09/18,to-read,to-read (#35),to-read,,,,0,0
202580313,De lijst van Violet Sopjes,David Vlietstra,"Vlietstra, David",Yoko Heiligers,,9789025778903,0,4.19,Gottmer,Hardcover,223,2024,,,2024/09/09,to-read,to-read (#34),to-read,,,,0,0
216341215,Het archief,Thomas Heerma van Voss,"Voss, Thomas Heerma van",,9493320715,9789493320710,0,4.31,Das Mag Uitgeverij B.V.,Paperback,250,2024,2024,,2024/09/07,to-read,to-read (#33),to-read,,,,0,0
39673556,There There,Tommy Orange,"Orange, Tommy",,,,0,3.98,Vintage Digital,Kindle Edition,290,2018,2018,,2024/09/02,to-read,to-read (#32),to-read,,,,0,0
36658792,Tijl (Dutch Edition),Daniel Kehlmann,"Kehlmann, Daniel",Josephine Rijnaarts,9021408163,9789021408163,4,3.94,Querido,Kindle Edition,293,2017,2017,2024/08/27,2024/03/31,boekenclub-ideeën,boekenclub-ideeën (#4),read,,,,1,0
176443184,The Siege of Burning Grass,Premee Mohamed,"Mohamed, Premee",,1837860467,9781837860463,0,3.93,Solaris,Hardcover,368,2024,2024,,2024/08/20,to-read,to-read (#31),to-read,,,,0,0
63240903,The Library of Broken Worlds,Alaya Dawn Johnson,"Johnson, Alaya Dawn",,1338290622,9781338290622,0,3.09,Scholastic Press,Hardcover,448,2023,2023,,2024/08/20,to-read,to-read (#30),to-read,,,,0,0
209622883,It Lasts Forever and Then It's Over,Anne de Marcken,"Marcken, Anne de",,1804270741,9781804270745,0,3.81,Fitzcarraldo Editions,Paperback,132,2024,2024,,2024/08/20,to-read,to-read (#29),to-read,,,,0,0
36260390,"Too Like the Lightning (Terra Ignota, #1)",Ada Palmer,"Palmer, Ada",,1786699508,9781786699503,0,3.81,Head of Zeus,Paperback,533,2017,2016,,2024/08/17,to-read,to-read (#28),to-read,,,,0,0
123136728,Orbital,Samantha Harvey,"Harvey, Samantha",,0802161545,9780802161543,0,3.72,Atlantic Monthly Press,Hardcover,207,2023,2023,,2024/08/17,to-read,to-read (#27),to-read,,,,0,0
61067637,Saint Sebastian's Abyss,Mark Haber,"Haber, Mark",,1566896444,9781566896443,0,3.72,Coffee House Press,Kindle Edition,153,2022,2022,,2024/08/17,"to-read, boekenclub-ideeën","to-read (#24), boekenclub-ideeën (#6)",to-read,,,,0,0
120855172,Crooked Plow,Itamar Vieira Junior,"Junior, Itamar Vieira",Johnny Lorenz,1839766425,9781839766428,0,4.48,Verso Fiction,ebook,288,2023,2019,,2024/08/17,"to-read, boekenclub-ideeën","to-read (#26), boekenclub-ideeën (#5)",to-read,,,,0,0
63313297,The Details,Ia Genberg,"Genberg, Ia",Kira Josefsson,0063309718,9780063309715,0,3.9,Harpervia,Hardcover,128,2023,2022,,2024/08/17,to-read,to-read (#25),to-read,,,,0,0
201808051,Het hart van een giraf is ongelooflijk groot (Dutch Edition),Sofia Chanfreau,"Chanfreau, Sofia","Amanda Chanfreau, Sophie Kuiper",940140240X,9789401402408,0,4.08,Lannoo,Kindle Edition,196,2024,2022,,2024/08/17,to-read,to-read (#23),to-read,,,,0,0
41958768,Mr. Cables,Ronald Malfi,"Malfi, Ronald",,,,4,3.99,DarkFuse,ebook,99,2017,,2024/08/11,2024/06/30,,,read,,,,1,0
58553093,Het personeel,Olga Ravn,"Ravn, Olga",Michal van Zelm,9493248135,9789493248137,4,3.67,Das Mag Uitgevers,Paperback,135,2021,2018,2024/08/10,2023/01/01,boekenclub-ideeën,boekenclub-ideeën (#2),read,,,,1,0
93157,The Monk,Matthew Gregory Lewis,"Lewis, Matthew Gregory",,0140436030,9780140436037,0,3.84,Penguin Classics,Paperback,431,1999,1796,,2024/08/09,to-read,to-read (#22),to-read,,,,0,0
17934530,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,0374104093,9780374104092,4,3.77,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2024/08/08,2024/08/03,,,read,,,,1,0
48484,"Blindsight (Firefall, #1)",Peter Watts,"Watts, Peter",,0765312182,9780765312181,5,4.01,Tor Books,Hardcover,384,2006,2006,2016/09/21,2016/09/16,,,read,,,,1,0
92625,The Ones Who Walk Away from Omelas,Ursula K. Le Guin,"Guin, Ursula K. Le",,0886825016,9780886825010,0,4.37,"Creative Education, Inc.",Library Binding,32,1997,1973,,2024/08/06,to-read,to-read (#21),to-read,,,,0,0
32061495,"Het zwaard van de Radch (Imperial Radch, #2)",Ann Leckie,"Leckie, Ann",Mariëtte van Gelder,,9789024571550,2,4.08,Uitgeverij Luitingh ~ Sijthoff B.V.,ebook,281,2016,2014,2024/06/23,2024/06/15,,,read,,,,1,0
23533039,"Ancillary Mercy (Imperial Radch, #3)",Ann Leckie,"Leckie, Ann",,0356502422,9780356502427,2,4.22,Orbit,Paperback,330,2015,2015,2024/07/07,2024/06/23,,,read,,,,1,0
25489025,The Vegetarian,Han Kang,"Kang, Han",Deborah Smith,0553448188,9780553448184,4,3.57,Hogarth,Hardcover,188,2016,2007,,2024/06/09,,,read,,,,1,0
28763,His Master's Voice,Stanisław Lem,"Lem, Stanisław",Michael Kandel,0810117312,9780810117310,4,4.09,Northwestern University Press,Paperback,199,1999,1968,,2024/04/11,,,read,,,,1,0
58662236,Small Things Like These,Claire Keegan,"Keegan, Claire",,0802158749,9780802158741,0,4.18,Grove Press,Hardcover,128,2021,2021,,2024/05/10,to-read,to-read (#20),to-read,,,,0,0
61714633,"The Wager: A Tale of Shipwreck, Mutiny and Murder",David Grann,"Grann, David",,0385534264,9780385534260,0,4.19,Doubleday,Hardcover,331,2023,2023,,2024/04/15,to-read,to-read (#19),to-read,,,,0,0
4703581,The City & the City,China Miéville,"Miéville, China",,0345497511,9780345497512,4,3.9,Del Rey/Ballantine Books,Hardcover,312,2009,2009,2024/03/03,2015/09/19,,,read,,,,1,0
198656899,Tosca,Maud Vanhauwaert,"Vanhauwaert, Maud",,949332009X,9789493320093,0,3.96,Das Mag,Paperback,243,2023,,,2024/03/31,to-read,to-read (#18),to-read,,,,0,0
356063,Moravagine,Blaise Cendrars,"Cendrars, Blaise","Paul LaFarge, Alan Brown, Paul La Farge",1590170636,9781590170632,2,3.82,NYRB Classics,Paperback,229,2004,1926,2024/03/29,2024/03/14,,,read,,,,1,0
199339145,Ik kom hier nog op terug,Rob van Essen,"Essen, Rob van",,,9789025475277,4,3.77,Atlas Contact,Paperback,398,2023,2023,2024/03/13,2024/01/28,,,read,,,,1,0
56404444,Bewilderment,Richard Powers,"Powers, Richard",,0393881148,9780393881141,5,3.91,W. W. Norton Company,Hardcover,278,2021,2021,2023/08/03,2023/07/26,,,read,,,,1,0
49090884,Tender Is the Flesh,Agustina Bazterrica,"Bazterrica, Agustina",Sarah Moses,1982150920,9781982150921,5,3.78,Scribner,Paperback,209,2020,2017,2023/03/26,2023/01/08,,,read,,,,1,0
24833331,The Void Trilogy (Void #1-3),Peter F. Hamilton,"Hamilton, Peter F.",,1447293819,9781447293811,0,4.61,Tor,Paperback,2292,2015,2014,,2024/02/23,to-read,to-read (#17),to-read,,,,0,0
8524528,The Conspiracy Against the Human Race,Thomas Ligotti,"Ligotti, Thomas",Ray Brassier,098242969X,9780982429693,0,4.03,Hippocampus Press,Hardcover,240,2010,2011,,2024/02/21,to-read,to-read (#16),to-read,,,,0,0
24611567,Songs of a Dead Dreamer and Grimscribe,Thomas Ligotti,"Ligotti, Thomas",Jeff VanderMeer,0143107763,9780143107767,0,3.97,Penguin Books,Paperback,448,2015,2015,,2024/02/21,to-read,to-read (#15),to-read,,,,0,0
42639871,Siddharta,Hermann Hesse,"Hesse, Hermann",,9502531329,9789502531328,3,4.07,MEXICANOS UNIDOS,Paperback,152,2000,1922,2022/10/28,2022/10/24,,,read,,,,1,0
52258,The Price of Salt,Patricia Highsmith,"Highsmith, Patricia",Claire  Morgan,0393325997,9780393325997,1,4.02,W.W. Norton & Company,Paperback,262,2004,1952,2023/05/22,2023/05/15,,,read,,,,1,0
40651883,Snow Crash,Neal Stephenson,"Stephenson, Neal",,,,3,4.02,Spectra,Kindle Edition,559,2018,1992,2023/06/18,2023/05/22,,,read,,,,1,0
9265453,Embassytown,China Miéville,"Miéville, China",,0345524497,9780345524492,3,3.89,Del Rey,Hardcover,345,2011,2011,2023/08/23,2023/05/30,,,read,,,,1,0
57945316,Babel,R.F. Kuang,"Kuang, R.F.",,0063021420,9780063021426,3,4.18,Harper Voyager,Hardcover,544,2022,2022,2023/12/31,2023/06/12,,,read,,,,1,0
6370262,Kroniek van een aangekondigde dood,Gabriel García Márquez,"Márquez, Gabriel García",Mariolein Sabarte Belacortu,9029022019,9789029022019,3,3.97,Meulenhoff,Paperback,114,1981,1981,2024/01/08,2024/01/01,,,read,,,,1,0
54870256,There Is No Antimemetics Division,qntm,"qntm, qntm",Sam  Hughes,,,4,4.25,,Kindle Edition,220,2020,2020,2024/01/14,2024/01/08,,,read,"weird, raar en vreemd in willekeurige volgorde",,,1,0
55606004,De ontdekking van Urk,Matthias M.R. Declercq,"Declercq, Matthias M.R.",,9022337650,9789022337653,4,3.93,Manteau,Paperback,326,2020,2020,2023/07/22,2023/07/09,,,read,,,,1,0
10872083,Oorlog met de salamanders,Karel Čapek,"Čapek, Karel",Irma Pieper,9028423915,9789028423916,4,4.17,Wereldbibliotheek,Paperback,286,2011,1936,2023/11/02,2023/09/06,,,read,,,,1,0
197693457,In schaamte kun je niet wonen,Cody Hochstenbach,"Hochstenbach, Cody",,,9789493320079,4,4.11,Das Mag,Paperback,100,2023,,2023/12/05,2023/12/03,,,read,,,,1,0
331256,Roadside Picnic,Arkady Strugatsky,"Strugatsky, Arkady","Boris Strugatsky, Theodore Sturgeon, Antonina W. Bouis",0575070536,9780575070530,3,4.14,Gollancz,Paperback,145,2000,1972,2023/12/03,2021/12/03,,,read,,,,1,0
40376072,"Children of Ruin (Children of Time, #2)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",Mel Hudson,,,3,4.06,Macmillan Digital Audio,Audible Audio,597,2019,2019,2023/11/17,2023/08/30,,,read,,,,1,0
40864002,"A Psalm for the Wild-Built (Monk & Robot, #1)",Becky  Chambers,"Chambers, Becky",,,,0,4.27,Tordotcom,Kindle Edition,160,2021,2021,,2023/09/11,to-read,to-read (#14),to-read,,,,0,0
